"HolderAddress","Balance","PendingBalanceUpdate"
"0x65cfa8c383a15d13cc25a894aaf732978406a99f","106985871.295462","No"
"0x9b87bb61e60a16d98b0e014b8698d8421cd8d278","58.8766326425438","No"
"0xaabff4f3ae46b0dc89fce285376c09504ad7b266","4309075794.84629","No"
"0x39d491f73b1dfad098184ccd5fb4fe49cd37f621","31266405.1418596","No"
"0x4903d90eb17af205286002ce9351a2664918ce28","426859392.226455","No"
"0xa890f8f11456d1d78320d624dbe0477f3fdf2c26","4922125121.66906","No"
"0xa9538142dc9634ef558f26baab2df7e40652a700","898767345.616535","No"
"0x0f2d5c9c193b2ee3fd06d3be8ce5204f86479e36","4258505879.52945","No"
"0xc4c89f254d65bec99a1a65d38fcfaa19f1292343","468972749.141321","No"
"0xc8ec1614ea9993362f0a3580e10e8e8dbee87f30","466217469.458712","No"
"0xe277b1ab642d792b24752cda1524af72de7aabbd","1145260486.74303","No"
"0x19748883afe89a657295bfce7405b7dc05ccc52e","2640321320.35194","No"
"0xec6a9e5405f0f9c9c77a6b6c914838eba9307deb","493907216.241927","No"
"0x60a666d2fe237907ea4b9920796e6fcc292151a5","8801065426.55807","No"
"0xc1cbbf9aa03af4dd513bc63be53a94ab092ddf44","21928085964.3619","No"
"0x135d0fb9fc0f6559ace74da1775e618cb8f53412","9261238305.29065","No"
"0x3feeb322c8fc71c17f607e5f6eec011320b99af5","2175484.96468672","No"
"0xfc4511ababc435dede4411ed0897be0b1b8414d6","27679.9748121894","No"
"0x0f2cdaa9911b34fd563cbcfde1c4742771bde282","229661081.724699","No"
"0xaf2a642382545565ea87b7e2f68743023b665cf5","3344254785.41329","No"
"0xdc47a40b9d675e438a3d8ca096c0b196b93573ae","1144084017.22249","No"
"0x1b5ef17b9461b96ae14a344cb2300dc6f205b29e","5252212096.84287","No"
"0x362e5420a9aa93eb69d8e8dd1c500e7d6be3d954","1513104128.6595","No"
"0xbff20cdeebda6073f0610ade6a23d5ca2f1ec23a","2071095247.1781","No"
"0x30014c69097f2c4828ae3d50364c90927c1e5b0b","845.444066911894","No"
"0xc1652ced9450cd2ad539cae231335fdf63a84332","8265623388.87543","No"
"0x03d124ed427f871b3eeca3453e0c8dccfe9a22b3","88006043.8083311","No"
"0x7d5df91ec69d585e4f8f7180249d3253c4621730","6328025849.11667","No"
"0xe908a0562380fefd1409b2c3b25bb9e72826fb73","458550842.575355","No"
"0xa733772476f9b2e87b269ec898e73a915ac9576d","15780353962.6254","No"
"0x7c8b247d668c74d1963278c445c44cfde5396fd3","508744892.438965","No"
"0xb5c93d6fb6a3209699fccd9171e0a0abbe7c4616","229658274.097808","No"
"0xa621f45c02087ba3ebf12f81895457beb6d29bf7","1760116717.42142","No"
"0xb1178bcd319b15fd8851a48b7727a9d92ad5b11d","15770203166.8018","No"
"0xf74a97242787750862fe6e58a981e9d9be65d654","3766362688.58629","No"
"0x8019492b2dea76557a483e06561b9ae048c883a2","261601.978516006","No"
"0x151095358facef3efdf9e2e2a0aac72fb5fe2792","2483667103.2715","No"
"0xbaec158cd6c5677c5075ef3fed86a8cef1093454","880059334.731534","No"
"0x91fbcc6b9d45c3cdd6f73a79e83690440e974780","1004357494.97103","No"
"0x16e9efa3a435a02271420c6a3b2594b4db50fc06","9409353818.42873","No"
"0xd07a8db2a756e9662647494eacc274d0bd2936cb","243845994.693561","No"
"0xe2db7b08a68a23d6111f7413673c3aa03fa2513f","2960784861.57016","No"
"0x277b6328ebd6b72f9d292f9ac066cb9a8299d09b","1544900847.23315","No"
"0xf17b47453677b52064e2d98d439337cd4d8029be","49802802.1857521","No"
"0x4bc21db948e4cf71c01f2932c16fdd4935fce59a","7142626340.9756","No"
"0x48f49a0e620447dcf59cc11bcdd0512f64cd7a7c","1443759858.20983","No"
"0x28812560f977ce195bd4fc71f442ad4412209740","4415383701.08786","No"
"0x0c8050aa721825d664b1cfc44f2b294e22e11717","1976836674.11653","No"
"0xbe2cd08b174444634749881a28d7e78145aa4f06","1070781552.79934","No"
"0x468cfed44bf3c04f08fc7b58082fa4d20dde8226","9884.44292753173","No"
"0x96e71d80c24e17112c492ce24e8ec2ef6b6efd27","2671076256.74581","No"
"0x9bb22a0e6755016b6d1cdc99a7847534ddfb59da","38885081069.734","No"
"0x38dd35060deedd954ac11d6b46f1d88f2b5984b2","537263731.512306","No"
"0x92bbe52ea1c39ee23cf272be61087bd2d2b67d6d","671.352883765339","No"
"0x5398a8b811e26b3cd7f92a23fab7306e6f74437f","1473349989.16304","No"
"0xd6c236acb3677696868bcfc9c9ee3a7719ad945e","8663.91054330934","No"
"0x773f3b1d1cf4620c24e4cd94b93534d14916bfaf","1005476363.14428","No"
"0x9605c37b4f5f8fddda04ba6e1a377c8870eb2cd5","880149232.063746","No"
"0x354e718bf83e3e6cd3eacbd572d15b2b20e9d1f3","440073622.061138","No"
"0xf2a9adbab5adbe5b59c543d7b96e9937c4b177b5","901.364468149683","No"
"0x060b4fe1ef80ea2259fb3956df9e9ad31a2129a1","880147750.240514","No"
"0xea996841c684695101c3855cba35d521a044fc20","1538637222.33125","No"
"0x43f19eac2bc3eec6b3a8b3ed9902df9e64789509","881.07019851729","No"
"0x3c82e79c40e9c580be56ec79aad46f6a22fbce0c","308051363.882859","No"
"0x2522b42ca1d757d442f9dd38347f07839e2160a3","380609114.527399","No"
"0x32c9c81df787be5cff4704b8c336f04899ed0105","40699.5893033899","No"
"0x857d9f26d8d9240147215dea3444699d11db8976","11228856404.5466","No"
"0xd9c5a3affd87edc74db62c70d3d42efc0194eded","10486129.032553","No"
"0x53b63c30cf815e3e149be61fc6572159a7f43db5","176029163.981327","No"
"0xcaebd6c60a68646b67d96f7cf03d74202b825018","59849769383.0861","No"
"0x5badea8eea4a6d0cd715459ae76d1f5c0a772423","20352.6449331518","No"
"0xae737ed231c7c1342f29f27554760f3063cd0603","5280813058.82423","No"
"0x6a3feb3ac169ad179601b25a403d99e5db8fcf6e","1238042004.60204","No"
"0x57f40aea4664321eeece49e96d16e17e9026abf9","2875295714.52167","No"
"0xc544fe33c50b445221a48519d89b7e8a5285c70d","5273155647.20361","No"
"0xffa4ae14050836ec79919d22af873039e71ff39c","813725865.598558","No"
"0xc72fed114603672fa95e3b7c8a847ce763ab30d7","2459820178.86976","No"
"0xb065b1f0c424816a75454b6020e71642dbdd9f62","103853680298.103","No"
"0xc82158df3564f303a3c2c835f8ed2f1cd7e01938","3620639925.03874","No"
"0x06c82a43fe883b6d5619bf0cfa037b2169ffac07","4595765932.06746","No"
"0xc3dde2797dcff228b87bfaf82de501172ce9bc59","73368572.0176236","No"
"0x3958d54a49be7b221f5b779781e2995b37d3ccee","2286758531.09237","No"
"0x4e7c0da87a0c2d13327e68a714a2e7e72565caa6","44339.1048504733","No"
"0x40efded666f8bd5fb80aada0e418f0d3d862c082","1589159527.97142","No"
"0x8f516b68e7d98a5c3ef7feefe5274d03e78b5a73","20.6730718551353","No"
"0x9d8271fd5295c78feea53a05e4af8ef7773b38b8","3173.04071925451","No"
"0x601d379c155612cdb2e19f51cf5face2009d1d99","2711998891.55698","No"
"0xca8400800aad81fa431d331c11151a579b8df223","758.267630187121","No"
"0x70c07257e7390a2d030553c135094a428968c77c","4636635823.8823","No"
"0x919bef9367cbbabbe1e87dcf1c773552d211f1e8","528095991.034433","No"
"0x72cf90647ab133d30a530717d84cedbae6b5899c","7921439475.07696","No"
"0x222e637356b9385c939b23d20f7030de5b5fde27","1437574337.99221","No"
"0x44f5c1d44bc41c72ec501cd1c4c5b14aa023fbb7","6763760846.49554","No"
"0x777761b1c3334b9407f4a4caef4a5c42911f7870","9148.54070092224","No"
"0x22d42e197ca8103392778f9ecf110e52aa6121d0","431260652.473756","No"
"0xecf4e71f05c7b84ba440a6f0a74f41e618af0a90","15282.2109880694","No"
"0x5593127168e17829290739fc708eb1971d2189bc","7801.12353671901","No"
"0xb7343665a48d33c98914ffc8497ca7159975c8f4","140064.627862822","No"
"0x64e1b0c90ea5a262d8e7b4d15f6ea1c1189a4555","550440849.605102","No"
"0xf4f79c57463dcdc8fa99d3fb22054baeb0c0dd2a","4632933363.38223","No"
"0xcc135f12df2ac1e59d1eb5673fa9636f27aea3f7","555.001778444153","No"
"0x7405b0eca3ae0d5108de7e2f874a56909698785a","6617376604.85849","No"
"0xb3b6cac2bf918edf451dcf29ccb621c6cb6c1660","2389738032.59221","No"
"0x10e726e164635d9bcb0b123e0d130f279103f395","6057902823.4159","No"
"0x630564258147b48d8cb7eaad9b804903e9b7cad1","92236244.3418236","No"
"0x24458e1ee235850ca9b60df54fd03fd50ca373ed","53240104253.603","No"
"0x9b79eacd22c7b3433a36cc985f668add1b36aa79","313291881.673215","No"
"0x31bdee3a4ed9f98171b736373c8b9c43aa449daa","1507274128.12922","No"
"0x6fed9571a083a023743b3eba60bf8f26f682cf43","12431148436.9302","No"
"0xc2276479d145066e3cc60c69c6f8e01b9d26a7e0","880135783.311954","No"
"0x7ebb4c2b9b491dae42effabe3f1a5b07ecba6b26","880130639.660595","No"
"0x40c160777039d0cd8fc286c124a2ad7045eeacf5","2442.33885258413","No"
"0x8fd52e2c0f8afe0693e8dac11d278dc07c594ae6","3000051077.52819","No"
"0x75fc31ff5d1cb54097301ae63da6105c0f49dba6","1760145910.96799","No"
"0xf31e4e8e9b08a6409aee3d68070782dbe66f28d7","451710156.238231","No"
"0x0f0f5b4c66b84e17765568762b0e8d3aba0bb6a2","53776096.8514383","No"
"0xe8cb6be2d85f31d43de5257fb81f0988eff3f901","63.5649153414806","No"
"0xbd4f0978023cfcad5b7f77d8e69e9e915d13f94d","282.329755012572","No"
"0x1411e610b57535497357cf873c7fed5c28e7eb63","1281071872.80043","No"
"0x7fbade4e8b9f0999407c3a50b11ed142b036b076","32163.745708065","No"
"0x51814da30e0c1b16b78ea505626a6166c9d7df95","6511303069.70049","No"
"0xc3a2ca3320651ce381fe8d88803f0b89aa972a0a","2489518081.16414","No"
"0x19f30bfc5d57e6994f7cc819325bf4ba331d97bf","339230614.243522","No"
"0xf3b9b157cbc6810e156e4efff37a1efc2f43bb01","2212161.19283801","No"
"0x8dbff43204024627bb34f20a2163587c61643566","360911456.162421","No"
"0x319d5ab8f39f5b8c5e4a9a06d4fd999fd096a964","887972225.48314","No"
"0x14ba742317d9c207818c8339884b7f0a14e3960f","71240848.5473707","No"
"0xa1ea7f7307e396e3f7de1be3bb92f99af0d5b9e8","629905758.896352","No"
"0xadde6b936357dea083fd53f43942849033deaf1f","1056148007.565","No"
"0x7c6865f56effb3947635e5248ab640a46836f26c","1004112555.77145","No"
"0x527268f47a4f950b81b30867f58125ad77d97779","507143696.405273","No"
"0x6279105f92c8fd8b7d058f52462463929dbab506","10001312894.6322","No"
"0x6b5dcdb7630236392741679bda1059c58faafc08","204845989.935107","No"
"0xfff7a9c0d78fc50647af405e79bb8a614ab6be88","88011902.2053163","No"
"0x33aa58d849b6079b9b1656a0b3a95d37a9d0763b","13020849951.1291","No"
"0xc686073f398e77d3582d8d113d88660f89edeb9b","492679952.121007","No"
"0x881b7354dec4536a22712034e7c998c27742edba","9268105502.04567","No"
"0xd33b16654f645fca16da72b76cbe369c8a6f08c2","2839526272.38519","No"
"0xbc3f3a0040ca0fd1fb12d673b3fad783e8778d60","2984895559.68478","No"
"0x655e60ec674b79674c7e9996af72cba338aee709","5289435650.6348","No"
"0xb8699dd1c9390d4b267b8be1e0563827aef624d5","1840207107.7053","No"
"0xef36a31feb4243049934275ca7ec74a62dd4e162","88004261.2265375","No"
"0xcaefab6bd69a683e374e587f6f1c4d2131a4a0a1","17750321724.3869","No"
"0x6f65c9f0c7cbd42ca85a30bc80f7b66e03af07cd","28992.912452209","No"
"0x8c2d1e1b943cbd7f9234c5af8a5938380befcf9e","129966.338144168","No"
"0xe2b301981d11df3536b6ab56061986763a066c84","12064195978.2269","No"
"0xe8d82c3a9d7d196a0a74d04c708f70178215eef5","9237963504.14379","No"
"0x9e6b02c25645125b94e5a4d5e0e1f7040d36c0e3","3564030276.84571","No"
"0xe4062a4ab90e2bc6e33252f4d7f25d8dba4d16d8","935433225.015513","No"
"0x61ab7b8ec50d1c3f4b074132a33c175028169a37","2084389688.23468","No"
"0x5d1cce6aa92fb7dd33be81a056d7333713fdb692","525355682.580219","No"
"0xa1e7a75949377eadd4bb8877197f7ee29a3ffce0","2984659039.84959","No"
"0xc495349fc8fd9978d88e978bbae75d3db11f3aab","261458733.054195","No"
"0x7283a1a0681f1f978e7dfcc920f43f9290c2987f","2271405474.50573","No"
"0xa17939efe04652ba525a4131b84f4114a2e9b098","4522269779.78939","No"
"0xcd55f2ec2a02f77609370f66c95abb859d9d7fa8","10684.4575912039","No"
"0x85fa2a65ad149ad7e5e04d8d3385076bf5d68c93","94123258.4200187","No"
"0xa5051ba851b0c957b22cad16fbe8e925343fcb11","1070962637.22331","No"
"0xc7cc9774e5ebee4d552ca00e4ffa79a84f904bb9","583349425.188911","No"
"0xbb3285bc250804e048f3d79b1a7381e86b147850","2698589836.10237","No"
"0x899831dc0df27ceff3dcde5b4caf4b561c79b80e","7341238806.30772","No"
"0xfc377cad1be101232dc1de11504c3b083bfbf537","6829645673.13419","No"
"0x5a89e03dc2cbfe4c62ebd76a3f2ce9c74efe1872","187872858.779462","No"
"0xc4ea50396077f3fd3c0ee5555a96ec1899483bf9","2946.07339130519","No"
"0x5b3d818043c0f2e806697c15a7ca28ef4f3e8ef2","5845681500.38073","No"
"0xd24dc1cf8141d73fd295497bb7c05caade1f0aaa","6521184209.28573","No"
"0x15e921986dc20d4fad12b3257ddb91feb61da24c","28283188.5903233","No"
"0xb5cf07d9c7e99babf24175558742ce26ae2e76af","20000203749.3543","No"
"0xd4f686f3494d811acc22630727572969b1f0c5ca","465602598.118711","No"
"0xaca6b8a23cf6320a87384aa24c3a0e0b823c308e","2549284736.6306","No"
"0xeec04e6c8797361bdd5db410616cc7d6c2d39929","250684259.725506","No"
"0x79d481fba3f55c9d476c885487a91e5429ad3663","1488343574.79524","No"
"0xb98b91c67d31aece3384ef10449676c2d6d68605","704024286.37484","No"
"0x5df47ff953bc5398779919a088534a0df9121196","1376907076.86187","No"
"0xb52c025303c3a34a1170491152679778f0351d28","4119615337.63695","No"
"0x57dbab62b5d39223d0d219d52302db33a75e78ab","968026660.623303","No"
"0xb55165001edd7987e427ad6bd3787c0c6212a809","1005436713.66327","No"
"0xf01cf5a1e6a46827e71e5fb3a345f55a13e0a4fe","320.572850117794","No"
"0xcf07cdbcf8bd6d39b7147839622ea8dd2afe374d","880016068.778818","No"
"0x9276ccfec79d58716d5ced8abce0c10b8c897636","13780.4029223125","No"
"0xc615c712e5c30b406a82a61bb53b9312564c8266","8800045665.72038","No"
"0x4d45ce34f2e3bb2cde0bcd642615c8831b2d991c","4239898491.24685","No"
"0xac9ebcf47fbb72bed14ec779f6dbd2a212344cc0","5997232623.75898","No"
"0xcbaf414875df2490415f2c1dac211eb832a576fe","526117575.594649","No"
"0xb6334f21e678d52a175319839aca058bb9ebfcd5","257186021.272348","No"
"0x4e07ec227c34974217f519e66e5de302e1425ae6","2029535168.7349","No"
"0xc6dbc89a925ccf3cbb374ef4408d00a8c8227b9d","759356221.607824","No"
"0x7331701145cf1cfff4ac0f87c70faad95ff06829","12226562092.9698","No"
"0x726fd30d1e287a5370858f429ee97ebdabe1a6dd","13668167565.9101","No"
"0xa4c0d1c186a795269f0bbc62c0d2b8c529de2532","62313549.5750714","No"
"0xa876fa2a41c7df8c227a7829f9df4fc2ec196636","154862149.055467","No"
"0xf2a405d1c1f6fba35cfcf102611a065efb167394","6290401580.09158","No"
"0x91d468ea48202891854c8ed7fdb3ffda6d847d75","14181569865.5127","No"
"0x83398ecbeee27d094d5fe10c5b86e42f549fa6ed","977784833.036622","No"
"0x16413ce71c5e4948ca998114c854df776afe7a44","440007661.67442","No"
"0x46cc317b1f6f20d9cad1012cd605bbe6236c4cd7","1056018344.66411","No"
"0x629dc160b20b72a7cd86b4d8ff36f106af9e9331","216408945.742018","No"
"0x4e34982fd4f40cdc9f2529a0f5aa59872d419778","8135.18815055689","No"
"0x258ad5d6733db386a1e0802afe4467421b66aac8","16533.0202781433","No"
"0x2649352e6aaac2443745dc19d63b6bc15f1da24c","20804308136.782","No"
"0x820075b15bae53769c9b87469e2ac006022d939a","971457578.07965","No"
"0x0245b6eaaac438285cd866f81714cb5355c49761","880015118.215281","No"
"0xe10f4c471ba59357d6f56f00c79d3e66568c512c","4456161641.41994","No"
"0x36cf38816a1267c11b45893d96858d1fb7ba3cc1","1880196981.01834","No"
"0x5871efb9861c6946357c95dccf9a2b0a5fc0b9b2","902.552050276449","No"
"0x230c45d6929d433ed77e479acc593e5a153b633f","5249028837.34069","No"
"0x6bafd27365867b8d0c618c0f98ad5033a4804e4e","2541172291.90288","No"
"0x4ed4b0daa435aac677b7af07dc5b04f48b04f300","4859213003.46868","No"
"0x94be4bb6943f4819660002f7addd251f36401090","440007825.6945","No"
"0x1fe2c15b6f396d17a930043df32a4a794259dba8","37943270794.3078","No"
"0x7b5438e6dee4bdad4306c63565f806d1c31a4ea7","2772632263.97552","No"
"0x588790317f92aedf7e5fbbadd0928bba987bbb9e","4475.713142825","No"
"0xf89dd025f3b1da49cd4701933a5f22f60727ad46","622863768.011528","No"
"0xf26f154a5e135337b8ba5824a0bd9e568c294ddf","2040435692.57745","No"
"0xab258923a84fc0df6786d8fba93a84630fc5197a","1718820368.6493","No"
"0x9cba7d5b542ed4caaaa68d4e7fe6e81cf233f2e7","11347561.4194743","No"
"0xf97a4e3b5aa9a53924e8132c4c3764e03938cbb5","0.00671849680556268","No"
"0x39b9c7085afbbaf0ce8cc0f90585cdfe587e7234","1565707157.83119","No"
"0x24ff3184607485e0ac7b55027865391a6f6ce5d9","88001.2024150404","No"
"0xe8dff2d921c7fa3ea63b2f7f4e2fdd8416919b3c","1360584056.59993","No"
"0x4cd70901aa44e3518e8eb386c94445577bab5f91","6771428923.81577","No"
"0x8a0ac8e1ca4a89b03576c3e8bbc3972370da17ba","1031504884.44833","No"
"0xdb154a716d8ff0e6e849ddb7a0b5e66cab2c931f","46560195557.1924","No"
"0x9a25b70b6cd2cb170f486e8704baec700c13a075","281912.735961565","No"
"0x052d59cfcfc448932affc19cfce009cc48791129","84711.6454518247","No"
"0x0bc32d082546cb2d93f16ed996ecca751272f3c7","88001194.6679624","No"
"0x5e296ad644b012936337e7e9f6122d807dfb29c9","8885129941.00812","No"
"0xb95ffa9a1508743fa0d0eef6cd1fca97c9bb38f8","1294800618.67169","No"
"0xffc57b1e83dd19029e6101e837ffa43d05b2dc8a","4928.06758928494","No"
"0x9f23143618916728849f22bb4f33ebdedaee725d","31623905.2601717","No"
"0x70d3db6a35d6082fe590eed0efc766f394eebacb","329.998087570552","No"
"0xd8965776f435179cdad5a81b9e83fe0823a87063","9849241428.74175","No"
"0xad84ad0817d15f1229b1237bb18fc26434c52465","159638.584142061","No"
"0x2e1b84d3250ce2a258f0837feac4b454fb66e373","1470395350.22173","No"
"0x8dbea4887277169bfbd426ddf8448a22c07b02a1","1949.87821685679","No"
"0x90c68242fee9cfbee95b15b2ae0de907883bb687","521772624.281709","No"
"0x30760654935ad035c188ea064da70d066bf3e9d4","424412056.256041","No"
"0x5c086eb93f3a4e9f47cb27fc0bec31785ddb3d60","676218790.208435","No"
"0x0eee2c61bcd613931a5f81bec3514ed19754ff38","697071553.104861","No"
"0xff20b8da7b2995a3e1edb4a9db3697d79f35aa78","1967853.80285045","No"
"0x65cb29dc8269031eef73a83bc4d6a3d031ff141b","881062280.167158","No"
"0xd7c7775b0b74f4e2cb9e1c9090870b21d5fb5372","1987876491.1923","No"
"0x702bf716f374e3c65b63c5d141805df49dc39ecf","64447.9516576448","No"
"0x8503becf83e1581d79bdce8c7039da8dec868f1b","1555736515.05215","No"
"0x173b1d57cbc0663b31d751a151cef2b5ba4aae1e","767232735.169246","No"
"0xfc829e63788955133a59ebb485cf157773827f9e","2010670850.85834","No"
"0xf74c4301577d62e6518518a1582d59f7e4e8d5c6","384258.114304841","No"
"0x8f02c037ade96de68b6a01610c50f9494b84f42e","1790691981.61107","No"
"0x360dd5319df700241289c0005a02ad9b6a18b46f","308090910.15877","No"
"0xb4b61eab0217ea8ef6071bccbdb0100d6c312807","1084142496.74077","No"
"0x1b65253c794918ff239c20ee33eafbe83325f402","1760264749.76763","No"
"0x1a2415cc80173aace5333e75e45d3e151b4b835c","19409013.4045675","No"
"0x9521b7029a251f4e6aca7523ef01d848aaa968a2","211017827.886958","No"
"0xf58f1a6ae37fbe5f4c594034d0af306174e3c4cf","22009.0971365493","No"
"0x784b1249e0b54ed8afe606de73bb9d79e122c238","5171064948.13583","No"
"0x364ecc97df4a409455ff63412ca233e1a3ed838d","1589821889.9577","No"
"0x2f1adf53aa3cdd62d7fd001f1f67e081d23a1cab","5958871825.02402","No"
"0x9b66204c59992e3f652c32458beb9f34e5c3a733","15838274270.3438","No"
"0xc9a244e48cc342ff8f13c36fbe76445f43ebb366","51897708.9141524","No"
"0x8b656a4f915bb08137bda3e11380ba0de62394d0","2565893009.29572","No"
"0x5f5c5ddf1f641e8c70e31e59710830047ad18df3","1211513774.85623","No"
"0x94e0c89223035945a95032317dea7ac143d144eb","542666900.153436","No"
"0x95dbe34c9ec20b8e2bdd867b2e43af8780ab01c4","8800010.17567106","No"
"0x8c3afbf148fb117fc9383732ef7027dfc257fc10","2453227784.03915","No"
"0x3974f592a8c0a81d9fef8db5b6cf5585d6fe6398","961110339.160757","No"
"0x51d089a392c2f0b9424b6bbc2e85057ca6dc3797","4751129028.8366","No"
"0xd3a092c667bcd25d78ef8faec9a3199080a9c771","880019042.596099","No"
"0x37b6cf03ff871b65e204e9ce61ad2cddacca6cd8","9183317939.11087","No"
"0xf3038d6b2935945d36410982aad00fb7138fd94a","9147181282.47081","No"
"0xce4f75eacce5b024186a7f1a01931cd7d8da6a16","4384209658.75893","No"
"0x79fca2ac1d6506a7ae86bc90f5de052e7b189496","30241018413.6278","No"
"0x727a7e4185af9687946a69f43f83c8d97016242f","67273712789.1315","No"
"0x10b178a112df827eb92d5a7fee8d5b66297730a3","606495021.155028","No"
"0x84c3e6d60c4cef5cdef361d47e36181a5b46ba08","666293527.008973","No"
"0x1d413987098fda80ea1c3be35f91e1a3615b741c","134722485.931266","No"
"0xc222240a7766c11d9841252a9b32e425e0354188","2640256920.34098","No"
"0x391f0e418a63c0739868891a5d6de54e018ca593","4476843793.72865","No"
"0x28b1ecaf48aa8829ac12190f03b0fdc2d0afbd71","168310671.20744","No"
"0x0fcf51fd955ad0517985da86afc4ee3168c268ab","10069088561.6311","No"
"0x300830d15c24f292e37b76bd2b922d968100564f","2.48093630563304","No"
"0x4cc27e15cd009c15b489ef3d5a04b1c6a62a33ae","413.208451857268","No"
"0x684a5f3f15244b421d8a3b5f3aec6d5b6f5f91e2","14854.7401437663","No"
"0xddf87c7aa975cff84cee9cfad7248f9824f1223d","435059798.972907","No"
"0x8b018ba84ac35e9ebf1ebfdbf8e14b537574e63b","494727237.147456","No"
"0xcd4f70e879f8314f3d5ee0c3cf9c95a65a23919c","131373955.047401","No"
"0x3f965c3d5cc1d4ba255c77edcecb9f1b1c32b291","8800462873.50464","No"
"0x89d93595a20ebdac7d806216aecd342b668241ac","8725.51651965719","No"
"0xfa88d33def3eb403e68f248a0827fd134d6a1605","15303431666.3646","No"
"0xc002f3661dcf9a40f92696f30e6613c58fc6d07a","2556316361.4743","No"
"0xdf8782c3ee8447267292ac9276be00b5d8cb9567","9381750131.92898","No"
"0x70949bca0cee3bee1d4c87f059dbff6132b36759","672.315612940868","No"
"0xcfc897c0bbe92b6daa2c499d40aedcb2391928dd","3454637132.1046","No"
"0xa8f36d4a62309665c53b78ed7b4a98d17f818a88","6845.57051435217","No"
"0x8d55ca76a3f8ade92130fe1b06c2a28a3a86de11","31546.9250768106","No"
"0x2925866d5d5726826edbe744558bfe8ca5bf278e","704485465.498749","No"
"0xe68400d1468531197e6a17e6d6323b8f4c4dcb42","5484578892.25008","No"
"0x2b5d14a759935ca0ab0cdf2d9ce8788672eaee80","60223514.3432498","No"
"0xd991db81cf66d131a34b57767c06cd7562d17a7a","2613960806.89556","No"
"0x70657a4f63c3140455c03a3e01fb0f48d9a9bee3","56357053.0598101","No"
"0xfa2f4071f9b191414ff743cd34acc5136de6693b","466768743.54145","No"
"0x9640b005cf813ec2252efdf3809b2ffdfb10c76c","4564.81545073815","No"
"0xfc026686fb7fa5b751241c2c79d7e695e0d1b730","752.236847959615","No"
"0x2353024a50e4d0d0aa55c57f178df0973bb221e0","73122202996.4458","No"
"0x6d6479aa172f97ee00138c60bb9e895501819219","8239.75529855317","No"
"0x58400ab79c27eb73e7ad2e356fd5d97a1cc8da3b","829236861.175728","No"
"0x0ffe165318ad5b3375bad93d061d5f3de44425e8","1635252808.14691","No"
"0x7e4ead31f83009d545126d7995676cd3878a5169","1286369164.54403","No"
"0xcabdb288854e6b28e9091baba622c8133d9eac0d","2444.0435049682","No"
"0xc1dbcab479418aeb8cb90d32cd230ae0ab71359a","671635836.043033","No"
"0x877eacae7ff6b518bbfa24331cdc8e1e7f590a52","14052551333.5916","No"
"0x1e8833440de6ee1e998f168a6d73bf31f1a09778","32020786874.218","No"
"0x149dfe6318d24096c5dc1dd42fd1b90c4de429ea","753115679.524156","No"
"0xbd2702aa63dc4afb07247dadcc2d1c7c41680433","264012835.115969","No"
"0xa03ee3ecf4ee6b2fc757fec41110900d9650acef","5492794603.85315","No"
"0xa45a3bdd7b813619eaab51c297a69423f0c10113","167.103679483773","No"
"0x8772976247aaba529fb082062e39278046ca51d5","11534311170.8021","No"
"0x59a703bc895b9037e656559c5336bccf2c4e2e71","55887643714.9197","No"
"0xdbd1915285d21826e83c4f80fc569970f1fcd7ac","19210561039.2267","No"
"0xc7a982cb394140cbd85e42c5067e2c27891c60f3","11124195530.8888","No"
"0x01d2f96abdf05ceccda3da912177d56673f717f1","176012058.130552","No"
"0x1a017d7c8ca2ce003a5426407c406c24dbf89157","601563842.023553","No"
"0x9903edbb2271f23d470d65143484b8d5e9a082ad","597633851.298934","No"
"0x89d462ea81195e9d5a71de2cb7187036ee9bc4c0","534541281.324054","No"
"0x655002c2259000d99ba629efcb056d17a3d1255f","3520231728.63819","No"
"0x6cc7a2097f699b7d6ea2d22b64f714566d549517","3898145105.66337","No"
"0xe022f2a13b259dd655a5ea94439dd05df3f02c36","23575052217.9503","No"
"0xf6cf7d1161e92bd3b3e95226b78eb7a004f0ab04","18993536509.9647","No"
"0x27694970f5c83354a0e5c4735033fe547b4bd906","4353333207.62216","No"
"0xe4a8b68b586c8462344413785a093f65533a03a2","28366798728.4976","No"
"0x8b4e8bfc37346741ffc7ac8cb70df4cd52c19337","1592.63596292228","No"
"0x8c52330ade15f15273950c8880db1caa6fc64a47","1695982.94850892","No"
"0x0bb1499143cf4060bd562e306dbdb567e9f0a042","5474774.81911367","No"
"0x40082f8a25e872f5b6884e66af211fd7a81fdadb","645573761.256096","No"
"0x212894e34bad993ec7c4cd94318c0213fe82a4bf","176028421.979487","No"
"0xd79f10e0511a9ecb2eace796ccc752de72418634","880078.088153925","No"
"0x6243ff9f1ce3d4c20bfb2eb45dcb5b5dcbb4c08b","611053330.243951","No"
"0xf79c8b878cd4cd355c211905b12f3f7fbec0db5a","1386448781.74375","No"
"0xb2876e807a2f4540f1fb842a6c477ef77a5e7e1e","3421195118.45639","No"
"0x75d44dc92af1a96c32da0931e96500f65aac4095","365396000.26115","No"
"0x74e3bb79fc64547096144ef4e8bd38adf8f14209","162934717.753698","No"
"0xffc039beadaf5204175b9938b5ecc8a3aa186530","6935572229.0845","No"
